total_distance,epsilon_required,num_pairs,src_len,trg_len
12,11,46,35,48
33,6,33,29,33
46,11,22,25,22
52,11,60,57,66
55,12,36,36,37
52,19,20,24,20
26,5,23,20,23
13,6,34,33,34
3,2,7,8,7
0,0,21,18,21
32,7,23,26,24
20,4,25,25,26
211,15,38,45,38
99,10,29,35,31
15,4,20,21,21
178,38,68,71,71
23,6,29,27,29
19,5,24,25,24
143,8,54,53,56
30,8,8,12,8
6,2,22,18,22
19,7,24,26,25
11,4,21,22,23
17,3,16,17,16
1,1,26,21,26
2,1,22,20,22
29,3,34,32,34
120,17,44,45,48
174,20,29,40,29
1,1,8,7,8
40,6,20,23,20
59,12,22,25,22
0,0,13,9,13
1,1,18,14,18
11,3,28,27,29
3,2,20,18,20
16,3,24,24,24
13,4,15,18,16
55,5,22,26,22
184,30,101,100,113
9,7,54,51,56
11,5,21,18,22
77,21,75,74,82
32,6,12,16,12
0,0,8,8,9
103,11,29,35,29
0,0,4,1,4
174,9,40,44,42
30,11,12,17,12
109,14,39,45,39
10,4,41,36,43
62,10,15,21,15
6,6,24,18,25
13,3,10,11,10
1,1,13,10,14
9,4,28,24,28
12,3,18,18,18
2,1,19,16,19
9,3,25,21,25
15,4,25,22,25
62,6,39,40,39
6,3,8,10,8
6,2,11,12,11
138,9,34,44,39
39,6,21,24,21
348,14,65,76,66
353,24,34,53,37
36,5,19,22,19
27,5,22,26,23
29,3,39,39,40
28,6,29,22,29
130,19,27,40,27
53,10,13,22,13
37,4,23,26,23
113,15,30,35,30
15,8,26,27,30
0,0,27,23,27
27,4,14,16,14
3,1,23,20,25
45,8,27,30,27
0,0,7,7,7
6,2,16,12,17
3,1,18,14,18
53,5,43,43,46
6,2,8,10,9
1,1,1,3,1
109,13,47,53,49
203,16,37,49,37
7,2,23,21,23
273,19,37,56,38
8,2,9,10,9
11,5,33,33,33
14,3,60,59,67
30,5,17,20,17
0,0,1,1,1
135,10,62,68,65
4,4,26,28,30
96,27,46,50,54
112,25,50,51,59
0,0,25,26,29
114,12,46,48,47
148,10,35,42,37
2,2,9,9,9
38,5,46,46,47
223,40,102,116,113
6,5,21,20,21
0,0,9,8,9
197,13,43,51,45
55,8,31,33,31
102,9,30,32,30
51,12,42,46,48
58,10,15,22,15
45,7,74,73,80
2,1,33,27,35
9,3,28,23,30
13,4,65,48,71
27,6,39,38,40
41,13,50,43,53
18,4,32,26,32
7,3,13,12,13
80,10,29,39,30
45,6,34,36,35
18,6,15,17,15
9,3,26,25,28
0,0,1,1,1
7,3,40,38,41
164,15,26,36,27
0,0,1,1,1
145,10,49,51,50
130,21,71,78,77
111,13,40,45,43
170,9,43,48,47
41,7,14,17,14
37,8,16,28,21
111,31,86,84,100
149,18,50,53,54
55,10,59,54,64
67,5,26,31,26
42,7,18,21,18
7,5,59,46,76
2,2,27,26,27
67,16,25,29,27
10,4,18,17,18
28,5,17,19,17
27,3,18,20,18
10,2,33,31,34
27,3,33,32,36
4,4,8,7,8
18,4,31,30,33
46,8,29,32,33
44,6,20,22,20
1,1,11,10,12
5,2,25,20,25
132,12,40,42,42
51,4,28,29,28
3,1,28,25,28
6,4,14,14,15
39,9,13,18,13
8,6,50,43,57
45,11,29,31,30
23,5,22,23,23
1,1,23,19,23
61,15,48,44,54
59,5,43,39,46
6,6,28,21,28
41,6,17,20,18
0,0,25,16,25
13,6,17,16,18
18,5,18,16,19
188,10,39,48,43
119,15,29,35,33
17,9,22,21,22
4,4,11,11,11
7,3,15,15,15
23,7,22,20,24
145,11,46,53,48
17,4,15,15,15
6,2,7,8,7
53,14,19,27,19
11,4,38,36,42
35,13,47,43,48
20,5,13,15,13
72,7,34,39,37
120,12,24,32,27
118,6,31,38,32
58,7,51,52,51
37,18,42,38,43
41,13,34,37,37
1,1,21,20,23
44,9,32,32,36
49,8,39,38,39
17,8,18,14,18
7,4,36,34,36
39,6,41,42,42
1,1,28,23,28
43,15,52,47,54
44,11,25,30,28
42,23,41,35,42
31,14,31,23,36
9,3,46,40,47
11,5,17,16,17
71,18,33,35,34
10,1,27,28,28
7,7,23,19,24
76,10,13,23,13
20,10,50,44,56
23,5,32,29,34
14,2,27,28,30
1,1,26,20,27
30,5,31,30,32
13,3,26,25,26
9,5,42,31,46
28,8,53,55,57
267,15,36,47,37
31,13,38,35,42
12,2,10,11,10
68,7,26,27,26
41,5,19,19,19
9,4,38,32,38
9,2,21,17,22
14,6,22,20,24
17,7,19,22,20
46,8,34,32,36
7,2,35,31,37
76,9,63,68,74
610,29,39,57,43
10,4,25,23,25
81,16,35,42,41
81,16,36,41,40
2,1,22,18,22
0,0,12,7,14
28,3,27,28,28
